Fighter_URL,Height,Weight,Reach,Stance,DoB
http://www.ufcstats.com/fighter-details/663b76da637402c3,"6' 0""",205,--,Orthodox,--
http://www.ufcstats.com/fighter-details/2a898bf9fb7710b3,--,135,--,,--
http://www.ufcstats.com/fighter-details/2ee09ec2a0695eb9,"6' 2""",205,--,Switch,"Jun 20, 1965"
http://www.ufcstats.com/fighter-details/c295de4e10acd4c9,"5' 8""",155,"70""",Orthodox,"Apr 08, 1978"
http://www.ufcstats.com/fighter-details/b53c46f613f6f248,"5' 0""",115,"62""",Southpaw,"Aug 04, 1993"
http://www.ufcstats.com/fighter-details/7b39035fae7268b8,"6' 5""",205,--,,"Jun 12, 1986"
http://www.ufcstats.com/fighter-details/26d61e92a6069cd2,"6' 0""",185,--,Orthodox,--
http://www.ufcstats.com/fighter-details/23ab42947c1990e3,"5' 10""",190,--,Orthodox,"Jan 25, 1943"
http://www.ufcstats.com/fighter-details/07a18ae55dfc3cd9,"6' 8""",300,--,Orthodox,--
http://www.ufcstats.com/fighter-details/02177caefe7c07d4,"6' 1""",240,--,Southpaw,"Mar 05, 1972"
http://www.ufcstats.com/fighter-details/2b68d9f125d07b42,"6' 4""",260,"80""",Orthodox,"May 12, 1992"
http://www.ufcstats.com/fighter-details/32c3ee378671a5d9,"5' 11""",170,--,Orthodox,"Mar 21, 1990"
http://www.ufcstats.com/fighter-details/f9b200db02b488d9,"5' 9""",155,"71""",Orthodox,"Mar 14, 1992"
http://www.ufcstats.com/fighter-details/ec18eb918121787c,"5' 8""",155,"71""",Southpaw,"Aug 15, 1985"
http://www.ufcstats.com/fighter-details/4d5197f331c47290,"5' 4""",115,"65""",Orthodox,"Mar 26, 1994"
http://www.ufcstats.com/fighter-details/a54fc2d6fc224dc3,"5' 8""",155,"71""",Orthodox,"Oct 12, 1984"
http://www.ufcstats.com/fighter-details/d6d5da3c209884bc,"6' 0""",185,--,Orthodox,"Mar 23, 1986"
http://www.ufcstats.com/fighter-details/4679a38cced7c64a,"6' 4""",197,--,Southpaw,--
http://www.ufcstats.com/fighter-details/a148dfe3485be79d,"6' 4""",205,--,,"Jun 03, 1983"
http://www.ufcstats.com/fighter-details/8d4d25fd9218860b,"5' 10""",125,"72""",Orthodox,"Nov 19, 1993"
http://www.ufcstats.com/fighter-details/61428ed51f5ff465,"5' 6""",155,--,,"Dec 02, 1983"
http://www.ufcstats.com/fighter-details/be5cfd73617a5b1a,"5' 7""",145,"69""",Southpaw,"Jul 16, 1977"
http://www.ufcstats.com/fighter-details/5731cc327790b731,"5' 11""",155,--,Orthodox,"May 31, 1981"
http://www.ufcstats.com/fighter-details/d35c3ed553b71fa2,"6' 0""",185,--,Orthodox,--
http://www.ufcstats.com/fighter-details/93c9897f0f9f5dab,"5' 9""",135,--,Orthodox,"May 21, 1995"
http://www.ufcstats.com/fighter-details/09c44b317c98bf96,"5' 5""",145,--,Orthodox,--
http://www.ufcstats.com/fighter-details/0ff11cc094e887bc,"6' 1""",240,"77""",Orthodox,"Jul 28, 1982"
http://www.ufcstats.com/fighter-details/602bb270f2bdbf02,"6' 1""",195,--,Orthodox,"Mar 09, 1971"
http://www.ufcstats.com/fighter-details/d23ccf4a6c221284,"6' 0""",185,"75""",Orthodox,"Jul 03, 1985"
http://www.ufcstats.com/fighter-details/2f1a257d6777096d,"5' 8""",170,"73""",Orthodox,"Jan 16, 1996"
http://www.ufcstats.com/fighter-details/6e62bb64f7cc5026,"5' 11""",185,--,,"Nov 17, 1972"
http://www.ufcstats.com/fighter-details/fa315e6c77eee106,"6' 3""",230,"78""",Orthodox,"Oct 10, 1977"
http://www.ufcstats.com/fighter-details/fcce75a25c14a804,"6' 0""",170,"76""",Southpaw,"Dec 18, 1988"
http://www.ufcstats.com/fighter-details/df0a1c1e11ad199b,"5' 7""",135,--,Orthodox,--
http://www.ufcstats.com/fighter-details/7c7332319c14094c,"5' 8""",135,"70""",Switch,"Dec 02, 1992"
http://www.ufcstats.com/fighter-details/c6d8ae3b016d5ad5,"5' 7""",155,--,Orthodox,"Nov 09, 1977"
http://www.ufcstats.com/fighter-details/2b1587a3376ab743,"5' 11""",199,--,Orthodox,--
http://www.ufcstats.com/fighter-details/077e3ace32b72be9,"5' 6""",135,--,,"Jun 18, 1991"
http://www.ufcstats.com/fighter-details/7acbb0972e75281a,"6' 0""",185,"74""",Southpaw,"Sep 20, 1993"
http://www.ufcstats.com/fighter-details/13a0fb8fbdafb54f,"6' 3""",265,--,Southpaw,"Jul 26, 1977"
http://www.ufcstats.com/fighter-details/393b8e03fb410a78,"6' 4""",205,--,,--
http://www.ufcstats.com/fighter-details/c24b1db4b809d41b,"6' 1""",170,--,Orthodox,"Aug 03, 1973"
http://www.ufcstats.com/fighter-details/f95381efb3051d81,"5' 6""",135,"67""",Orthodox,"Sep 26, 1982"
http://www.ufcstats.com/fighter-details/744f50016c39c26c,--,205,--,Orthodox,--
http://www.ufcstats.com/fighter-details/6256b2b1562cb8e1,"6' 3""",155,"76""",Orthodox,"Feb 23, 1987"
http://www.ufcstats.com/fighter-details/f9081770e28ea2e1,"5' 7""",135,"65""",Orthodox,"Nov 26, 1982"
http://www.ufcstats.com/fighter-details/9673a497a9da119a,"5' 5""",115,"67""",Orthodox,"Jun 14, 1992"
http://www.ufcstats.com/fighter-details/7cf20446453f852b,"6' 0""",145,--,Orthodox,"Oct 04, 1978"
http://www.ufcstats.com/fighter-details/b9706f80d005036c,"5' 8""",135,"68""",Orthodox,"Aug 26, 1991"
http://www.ufcstats.com/fighter-details/260e9e0d4954aea6,"6' 0""",185,"73""",Orthodox,"Sep 25, 1989"
http://www.ufcstats.com/fighter-details/2e88f2030d8a928a,"5' 7""",145,--,,"Oct 26, 1979"
http://www.ufcstats.com/fighter-details/0275e33febc2818c,"5' 9""",185,--,,--
http://www.ufcstats.com/fighter-details/6888e31ce88f5b17,"5' 10""",185,--,Orthodox,"Feb 14, 1978"
http://www.ufcstats.com/fighter-details/39f68882def7a507,"6' 4""",265,--,Orthodox,"May 01, 1970"
http://www.ufcstats.com/fighter-details/34f93dfbd43b2144,"5' 7""",155,--,,"Jan 26, 1987"
http://www.ufcstats.com/fighter-details/f9d0cae37dabfafc,"6' 1""",225,"73""",Orthodox,"Apr 04, 1984"
http://www.ufcstats.com/fighter-details/fd87b1bbfcde9d5e,"6' 1""",185,--,Orthodox,"May 08, 1983"
http://www.ufcstats.com/fighter-details/fcd448a2fe1a23cc,"6' 3""",230,"76""",Orthodox,"Aug 18, 1985"
http://www.ufcstats.com/fighter-details/454c1f0b638972ab,"5' 7""",135,"66""",Southpaw,"Aug 08, 1989"
http://www.ufcstats.com/fighter-details/e363b21261814830,"5' 9""",125,--,Orthodox,"Dec 05, 1979"
http://www.ufcstats.com/fighter-details/0fb1e2694a39a02f,"6' 0""",170,"73""",Orthodox,"Mar 23, 1991"
http://www.ufcstats.com/fighter-details/15515e797aedc137,"6' 0""",185,--,Orthodox,"Oct 17, 1975"
http://www.ufcstats.com/fighter-details/445a98acb8985970,"5' 10""",185,--,Orthodox,"Jul 14, 1974"
http://www.ufcstats.com/fighter-details/7c4ec656d8fcb867,"5' 6""",135,"68""",Orthodox,"May 06, 1984"
http://www.ufcstats.com/fighter-details/fb8a3025ae722e64,"6' 0""",170,"74""",Orthodox,"Apr 26, 1979"
http://www.ufcstats.com/fighter-details/e1248941344b3288,"5' 6""",145,"71""",Orthodox,"Sep 29, 1988"
http://www.ufcstats.com/fighter-details/6f81b6de2557739a,"5' 9""",155,"71""",Southpaw,"Sep 05, 1980"
http://www.ufcstats.com/fighter-details/c4b9296214f4c09c,"6' 0""",170,--,Orthodox,"Aug 01, 1975"
http://www.ufcstats.com/fighter-details/ef0344ed552d8a22,"5' 10""",135,--,,--
http://www.ufcstats.com/fighter-details/277ffed20cf07aea,--,220,--,Orthodox,--
http://www.ufcstats.com/fighter-details/6cc25d19a891f435,"5' 8""",155,--,,--
http://www.ufcstats.com/fighter-details/279566840aa55bf2,"6' 7""",250,"80""",Orthodox,"Oct 24, 1988"
http://www.ufcstats.com/fighter-details/45bc8f98d62bd096,"5' 7""",185,--,Southpaw,"Sep 28, 1976"
http://www.ufcstats.com/fighter-details/01b39decaf0abf6a,"5' 10""",185,--,Orthodox,"Apr 05, 1979"
http://www.ufcstats.com/fighter-details/bc7f7f0ba3db74d2,"6' 0""",205,--,Orthodox,"Dec 07, 1974"
http://www.ufcstats.com/fighter-details/e6dac752a2418a88,"6' 3""",220,--,Orthodox,--
http://www.ufcstats.com/fighter-details/9b1e3fb4f8cbd5b7,"6' 1""",170,"77""",Switch,"Jun 29, 1983"
http://www.ufcstats.com/fighter-details/ff2c606c8bc365e3,"6' 0""",170,--,Orthodox,"Jan 06, 1981"
http://www.ufcstats.com/fighter-details/333b9e5c723ac873,"6' 4""",205,"78""",Orthodox,"Feb 06, 1992"
http://www.ufcstats.com/fighter-details/01afe0916a40c7c5,"6' 1""",170,"77""",Orthodox,"Oct 23, 1994"
http://www.ufcstats.com/fighter-details/7929be8290289a47,"5' 8""",205,--,Orthodox,"Aug 06, 1973"
http://www.ufcstats.com/fighter-details/ffdeb4fbea09ce75,"5' 7""",115,--,Orthodox,"Apr 14, 1977"
http://www.ufcstats.com/fighter-details/96c05ba5ab9eccaf,"5' 5""",125,--,,--
http://www.ufcstats.com/fighter-details/ea398c802d9998ee,"6' 1""",410,--,Sideways,--
http://www.ufcstats.com/fighter-details/4311e9d23604205c,"5' 7""",125,--,,--
http://www.ufcstats.com/fighter-details/ac31f869959860bc,--,135,--,,"Jun 14, 1990"
http://www.ufcstats.com/fighter-details/3b5f2faaa2f2c1f6,"6' 1""",160,--,,--
http://www.ufcstats.com/fighter-details/abc8e1423cf5b74e,"6' 0""",185,--,,"Jul 22, 1985"
http://www.ufcstats.com/fighter-details/d1759b2b7be9be56,"6' 0""",205,--,Orthodox,"Mar 28, 1976"
http://www.ufcstats.com/fighter-details/7bc475b0fc2020ab,"5' 8""",170,--,Orthodox,"Jan 18, 1981"
http://www.ufcstats.com/fighter-details/0052de90691d4a93,"5' 6""",155,"70""",Orthodox,"Nov 05, 1986"
http://www.ufcstats.com/fighter-details/1ae8f3c723aacff4,"5' 9""",145,"72""",Orthodox,"Aug 01, 1995"
http://www.ufcstats.com/fighter-details/30b577b112bef42d,"5' 6""",170,--,Orthodox,"Jun 03, 1992"
http://www.ufcstats.com/fighter-details/9d61d8cb1c354867,"5' 6""",135,--,,--
http://www.ufcstats.com/fighter-details/ed069a95aaaf4f56,"5' 8""",195,--,Orthodox,--
http://www.ufcstats.com/fighter-details/6859f67468ba8489,"5' 10""",205,--,Orthodox,"Aug 10, 1971"
http://www.ufcstats.com/fighter-details/31e1ea6fe6b682f8,"5' 7""",155,--,,--
http://www.ufcstats.com/fighter-details/ea3ef6206c7907d5,"5' 10""",185,--,Southpaw,"May 27, 1973"
http://www.ufcstats.com/fighter-details/907e60fd13407e1e,"5' 6""",125,"64""",Orthodox,"Feb 11, 1989"
http://www.ufcstats.com/fighter-details/8c90c1563972e44d,"5' 10""",155,"71""",Orthodox,"Mar 05, 1983"
http://www.ufcstats.com/fighter-details/d92e6e17f637fe4d,--,170,--,,"Dec 17, 1984"
http://www.ufcstats.com/fighter-details/31a13532e724ca2b,"5' 10""",155,"70""",Southpaw,"Mar 25, 1990"
http://www.ufcstats.com/fighter-details/a303588c33d8c5ae,"5' 3""",145,--,,"Dec 23, 1984"
http://www.ufcstats.com/fighter-details/bdd16cd6b29cb499,--,165,--,,--
http://www.ufcstats.com/fighter-details/972197a8c61ac413,"5' 5""",135,"67""",Orthodox,"Oct 16, 1980"
http://www.ufcstats.com/fighter-details/c36e1f4fa755ffb4,"6' 0""",205,--,Orthodox,"Jul 15, 1976"
http://www.ufcstats.com/fighter-details/eae431e70064e046,"5' 10""",170,"73""",Orthodox,"Aug 11, 1985"
http://www.ufcstats.com/fighter-details/49d78120e0a4f607,"6' 0""",240,"73""",Southpaw,"Jun 13, 1982"
http://www.ufcstats.com/fighter-details/4a35913bd9aa4161,--,205,--,Orthodox,--
http://www.ufcstats.com/fighter-details/3f56b99447f00607,"5' 10""",145,--,Orthodox,"Oct 20, 1986"
http://www.ufcstats.com/fighter-details/fb4ca5c7e4448645,"5' 8""",155,--,,--
http://www.ufcstats.com/fighter-details/11337d069261bf3a,"6' 3""",205,"78""",Orthodox,"Oct 27, 1988"
http://www.ufcstats.com/fighter-details/3ba3b5cc94498437,"6' 0""",170,--,Orthodox,"Oct 21, 1982"
http://www.ufcstats.com/fighter-details/e9ec08ebb3f92aa3,"5' 9""",155,--,,"Dec 21, 1980"
http://www.ufcstats.com/fighter-details/d8022d5526b1d937,"5' 11""",170,--,Orthodox,"Jun 29, 1981"
http://www.ufcstats.com/fighter-details/ee7b7768a4e6dc45,"6' 3""",185,--,,"Jun 27, 1987"
http://www.ufcstats.com/fighter-details/02500fb9fd79a974,"5' 6""",135,--,Orthodox,"Oct 31, 1969"
http://www.ufcstats.com/fighter-details/5aedf14771ca82d2,"5' 4""",125,"65""",Southpaw,"Jan 06, 1985"
http://www.ufcstats.com/fighter-details/132f860d02953f4c,"6' 3""",205,"81""",Southpaw,"Mar 20, 1984"
http://www.ufcstats.com/fighter-details/24d98df7556ac8af,"5' 11""",185,"76""",Orthodox,"Aug 05, 1991"
http://www.ufcstats.com/fighter-details/1ddb480b601cefb1,"6' 2""",170,"75""",Southpaw,"Dec 31, 1986"
http://www.ufcstats.com/fighter-details/918db42c3637916f,"5' 7""",155,--,Orthodox,"Jan 13, 1976"
http://www.ufcstats.com/fighter-details/1507214bbc7a79e2,"6' 0""",190,--,Orthodox,--
http://www.ufcstats.com/fighter-details/f57cf3d54a641385,"6' 0""",215,--,Switch,--
http://www.ufcstats.com/fighter-details/edd02825c29028fe,"5' 11""",155,"71""",Orthodox,"Nov 07, 1984"
http://www.ufcstats.com/fighter-details/c7d297714d9ab1a4,"5' 6""",135,"68""",Orthodox,"Jun 20, 1977"
http://www.ufcstats.com/fighter-details/2e19380f34871c6a,"6' 4""",205,"77""",Southpaw,"Dec 26, 1989"
http://www.ufcstats.com/fighter-details/e9bbcc6530e4cbe6,"5' 11""",170,"74""",Southpaw,"Aug 05, 1986"
http://www.ufcstats.com/fighter-details/7333d6e0f6428acb,"5' 8""",145,--,,--
http://www.ufcstats.com/fighter-details/dc07493a87dc0a6e,"5' 11""",170,"73""",Orthodox,"Oct 02, 1986"
http://www.ufcstats.com/fighter-details/b7ad576b8ae115e6,"6' 1""",170,"74""",Orthodox,"Dec 04, 1989"
http://www.ufcstats.com/fighter-details/042cc07ad5a53a33,"5' 6""",125,--,Orthodox,"Jun 24, 1992"
http://www.ufcstats.com/fighter-details/64db35f7782fe274,"6' 0""",145,--,,"Nov 11, 1986"
http://www.ufcstats.com/fighter-details/bf9bc96336922271,"5' 11""",155,--,Orthodox,"Jul 21, 1982"
http://www.ufcstats.com/fighter-details/319fa1bd3176bded,"6' 0""",210,--,Orthodox,--
http://www.ufcstats.com/fighter-details/8f4616698508f24d,"5' 8""",135,--,Orthodox,"Feb 17, 1983"
http://www.ufcstats.com/fighter-details/beecb672a279223e,"5' 3""",125,"66""",Orthodox,"Aug 26, 1993"
http://www.ufcstats.com/fighter-details/3c921b1a30fdcbdd,"6' 0""",155,"76""",Southpaw,"Mar 18, 1986"
http://www.ufcstats.com/fighter-details/343d57cde1a14338,--,155,--,,"Mar 11, 1987"
http://www.ufcstats.com/fighter-details/a757c06bbdba61d2,"5' 8""",154,--,Orthodox,"Feb 24, 1979"
http://www.ufcstats.com/fighter-details/ad23903ef3af7406,"6' 5""",265,--,,--
http://www.ufcstats.com/fighter-details/98b76850b5f1e836,"5' 11""",155,--,,"Jan 05, 1989"
http://www.ufcstats.com/fighter-details/b3e5a460b6851080,--,205,--,,"May 22, 1982"
http://www.ufcstats.com/fighter-details/d512d9f204059f57,"6' 0""",185,"70""",Southpaw,"Sep 23, 1982"
http://www.ufcstats.com/fighter-details/d6a740cf6e898e27,"5' 8""",135,--,,"Jun 23, 1985"
http://www.ufcstats.com/fighter-details/37ed1ab2f8b819f4,"5' 7""",155,"71""",Orthodox,"Sep 30, 1991"
http://www.ufcstats.com/fighter-details/f1a9ad7485e5024a,"6' 0""",185,--,,"Dec 17, 1982"
http://www.ufcstats.com/fighter-details/d023ae89a2a4a41e,"6' 1""",170,"76""",Southpaw,"Jan 14, 1986"
http://www.ufcstats.com/fighter-details/c07efc18b231f170,"5' 10""",145,"72""",Orthodox,"Sep 25, 1987"
http://www.ufcstats.com/fighter-details/f2c8ebbeafd45f2b,"5' 8""",155,"69""",Southpaw,"Dec 09, 1980"
http://www.ufcstats.com/fighter-details/9be3728f3f7badb2,"5' 10""",205,--,Orthodox,"Apr 20, 1977"
http://www.ufcstats.com/fighter-details/995af04c697d78b7,"6' 6""",245,--,,"Sep 22, 1975"
http://www.ufcstats.com/fighter-details/868a78f2e810a837,"5' 8""",145,--,,--
http://www.ufcstats.com/fighter-details/af90b10c785ced3e,"5' 10""",155,"70""",Orthodox,"Jul 06, 1981"
http://www.ufcstats.com/fighter-details/2f5754b48eab1486,--,150,--,,--
http://www.ufcstats.com/fighter-details/9ec12134b1515f12,"5' 5""",125,--,,"May 31, 1983"
http://www.ufcstats.com/fighter-details/1c7cce2f5c17160d,"5' 9""",190,--,Orthodox,"Sep 27, 1970"
http://www.ufcstats.com/fighter-details/b13da0b1a3aed3e7,"6' 0""",185,"74""",Southpaw,"Feb 10, 1979"
http://www.ufcstats.com/fighter-details/09f579be4520394a,"5' 8""",145,"69""",Orthodox,"Nov 11, 1991"
http://www.ufcstats.com/fighter-details/7ea4a9f07df33a45,"5' 8""",135,"70""",Orthodox,"Oct 08, 1981"
http://www.ufcstats.com/fighter-details/288aaa8f82040e02,"6' 1""",185,--,Southpaw,"Dec 08, 1974"
http://www.ufcstats.com/fighter-details/cb46dface0e28a2c,"6' 1""",185,"73""",Orthodox,"Feb 28, 1972"
http://www.ufcstats.com/fighter-details/0f7210aa8d61af8d,"5' 10""",170,--,,--
http://www.ufcstats.com/fighter-details/145df84ea4dfd904,--,155,--,,--
http://www.ufcstats.com/fighter-details/9c907996820d2d69,"5' 4""",135,"68""",Orthodox,"Jun 29, 1989"
http://www.ufcstats.com/fighter-details/06a80a685ea98573,"5' 6""",135,"67""",Southpaw,"Feb 14, 1989"
http://www.ufcstats.com/fighter-details/60917f79b7271d83,"5' 3""",105,--,,"Jun 12, 1985"
http://www.ufcstats.com/fighter-details/c9587d81e1d33925,"5' 10""",145,"72""",Southpaw,"Apr 22, 1995"
http://www.ufcstats.com/fighter-details/610caee730f9b89e,"5' 3""",115,"63""",Orthodox,"Jul 05, 1984"
http://www.ufcstats.com/fighter-details/3b2485c8d5c8b580,"5' 5""",135,--,,"Jul 29, 1980"
http://www.ufcstats.com/fighter-details/775bad6d700d2302,"6' 1""",170,--,Orthodox,"Nov 15, 1975"
http://www.ufcstats.com/fighter-details/c058823a2595ab09,"6' 2""",200,--,,--
http://www.ufcstats.com/fighter-details/37d5b176d438d2a5,"6' 1""",185,"74""",Southpaw,"Oct 04, 1990"
http://www.ufcstats.com/fighter-details/a54a35a670d8e852,"6' 2""",345,--,Orthodox,"Feb 24, 1965"
http://www.ufcstats.com/fighter-details/d1e6a6536ee62517,"5' 9""",185,--,Orthodox,--
http://www.ufcstats.com/fighter-details/b44f39a5c6596953,"6' 1""",241,--,Orthodox,"May 03, 1974"
http://www.ufcstats.com/fighter-details/c5ec23983dc2d8f4,"5' 11""",170,--,,--
http://www.ufcstats.com/fighter-details/35dc6220b113b7ec,"5' 6""",155,--,Orthodox,"Jul 16, 1978"
http://www.ufcstats.com/fighter-details/b2a2da86546ddb19,"6' 2""",185,--,Orthodox,"Oct 17, 1982"
http://www.ufcstats.com/fighter-details/6e0273f9478be71e,"5' 10""",170,"74""",Orthodox,"Feb 14, 1984"
http://www.ufcstats.com/fighter-details/22edaf53ad59a967,"5' 10""",170,"74""",Southpaw,"Aug 05, 1980"
http://www.ufcstats.com/fighter-details/38c7f72747f4f712,"5' 5""",125,"63""",Orthodox,"May 17, 1995"
http://www.ufcstats.com/fighter-details/37c5366d18ed6c05,"6' 2""",155,"73""",Orthodox,"Feb 11, 1994"
http://www.ufcstats.com/fighter-details/a6cba6bb66c1a8c9,"6' 1""",170,"74""",Southpaw,"Jul 14, 1987"
http://www.ufcstats.com/fighter-details/4604ab1de9058474,"6' 0""",265,--,Orthodox,--
http://www.ufcstats.com/fighter-details/b2aa1e07b5b3306e,"5' 4""",135,--,,"Aug 18, 1975"
http://www.ufcstats.com/fighter-details/1a1a4d7a29041d77,"6' 4""",243,--,Orthodox,"Nov 27, 1968"
http://www.ufcstats.com/fighter-details/2782235b078b72a7,"6' 0""",155,"77""",,"Jun 10, 1995"
http://www.ufcstats.com/fighter-details/cbe79765d44bd172,"5' 9""",155,"68""",Southpaw,"Jul 16, 1982"
http://www.ufcstats.com/fighter-details/6c011be66326ad97,"5' 6""",135,--,,"Jun 28, 1991"
http://www.ufcstats.com/fighter-details/d403b1a6f278c95e,"5' 10""",155,"73""",Orthodox,"Jun 06, 1982"
http://www.ufcstats.com/fighter-details/c75b99887c8c3f5a,"6' 0""",185,--,Orthodox,--
http://www.ufcstats.com/fighter-details/4f736494fc733095,"5' 10""",170,"73""",Orthodox,"Jul 12, 1981"
http://www.ufcstats.com/fighter-details/1abf785143f8d5ec,"5' 11""",145,--,,--
http://www.ufcstats.com/fighter-details/102a8fdf8cbf7467,"5' 6""",125,--,,"Oct 22, 1995"
http://www.ufcstats.com/fighter-details/d1c65d2cf2925ddd,"6' 3""",185,"75""",Orthodox,"Feb 17, 1992"
http://www.ufcstats.com/fighter-details/50cc91ce2982785d,"6' 4""",265,--,Orthodox,"Aug 19, 1977"
http://www.ufcstats.com/fighter-details/00e11b5c8b7bfeeb,"6' 3""",205,"77""",Southpaw,"Oct 17, 1984"
http://www.ufcstats.com/fighter-details/26eddcda9d6b2ffe,"5' 7""",155,--,Orthodox,--
http://www.ufcstats.com/fighter-details/5a6e4d2f0c76a242,"5' 9""",170,--,Orthodox,"Apr 25, 1985"
http://www.ufcstats.com/fighter-details/cbf5e6f231b55443,"5' 11""",145,"71""",Orthodox,"Oct 06, 1992"
http://www.ufcstats.com/fighter-details/cd2c4d30c6e13b47,"5' 6""",115,"65""",Orthodox,"Apr 29, 1987"
http://www.ufcstats.com/fighter-details/18b602842a24f7c5,"6' 4""",205,"82""",Southpaw,"Nov 28, 1988"
http://www.ufcstats.com/fighter-details/8a1f3b5c526cd6e6,"6' 1""",170,"74""",Southpaw,"Dec 31, 1986"
http://www.ufcstats.com/fighter-details/f2900678e98f6d6a,"5' 6""",125,"65""",Orthodox,"May 07, 1999"
http://www.ufcstats.com/fighter-details/90e0985df05e51bc,"5' 7""",135,"70""",Orthodox,"Dec 10, 1987"
http://www.ufcstats.com/fighter-details/ab943cd2c3c17825,"6' 1""",253,"75""",Orthodox,"Jun 25, 1985"
http://www.ufcstats.com/fighter-details/f6e5972c9d16c40e,"5' 5""",135,"67""",Switch,"Sep 05, 1992"
http://www.ufcstats.com/fighter-details/dc3b9cf7641b7ab6,"5' 8""",135,"69""",Orthodox,"Jun 16, 1996"
http://www.ufcstats.com/fighter-details/7195e2a932686f82,"6' 2""",205,--,Orthodox,"Jul 06, 1987"
http://www.ufcstats.com/fighter-details/59a27d2e6d0802ac,"6' 1""",155,"71""",Orthodox,"Sep 27, 1994"
http://www.ufcstats.com/fighter-details/9141bb39310773c7,"6' 5""",265,"81""",Orthodox,"Feb 17, 1981"
http://www.ufcstats.com/fighter-details/36f3d235493d35ad,"6' 0""",145,--,,--
http://www.ufcstats.com/fighter-details/f304aff405c4a8fa,"5' 11""",185,--,,"Feb 15, 1984"
http://www.ufcstats.com/fighter-details/2804ce8dadab5770,"5' 8""",145,"71""",Orthodox,"Jul 02, 1988"
http://www.ufcstats.com/fighter-details/c4b6099f0d25f75e,"5' 9""",170,--,Orthodox,"Jan 26, 1977"
http://www.ufcstats.com/fighter-details/75e0d3cc2262b732,"5' 10""",155,"72""",Orthodox,"Jul 14, 1979"
http://www.ufcstats.com/fighter-details/3b83fec860a45ca1,"6' 1""",170,--,,"Jun 08, 1985"
http://www.ufcstats.com/fighter-details/c0badf3243907e59,"6' 2""",262,"75""",Southpaw,"Dec 11, 1990"
http://www.ufcstats.com/fighter-details/6f81399074fcdbba,"5' 11""",155,"70""",Orthodox,"Feb 25, 1997"
http://www.ufcstats.com/fighter-details/f77c68bb4be8516d,"6' 0""",185,"73""",Southpaw,"Apr 30, 1977"
http://www.ufcstats.com/fighter-details/744e098e065cfdbe,"6' 0""",205,"76""",Orthodox,"Apr 15, 1978"
http://www.ufcstats.com/fighter-details/4a043165cf47cab2,--,125,--,,--
http://www.ufcstats.com/fighter-details/82cbb809d5ee565c,"5' 6""",125,"69""",Orthodox,"Jun 03, 1986"
http://www.ufcstats.com/fighter-details/40093d1d2d78394e,"5' 9""",145,"69""",Switch,"Aug 24, 1986"
http://www.ufcstats.com/fighter-details/5580771f383e141f,"5' 10""",170,"70""",Southpaw,"Dec 24, 1985"
http://www.ufcstats.com/fighter-details/a13d755965a4ec9f,"5' 9""",155,"71""",Orthodox,"Mar 07, 2000"
http://www.ufcstats.com/fighter-details/0f6528b461e47462,"5' 6""",155,--,Orthodox,"Jul 22, 1971"
http://www.ufcstats.com/fighter-details/91ea901c458e95dd,"6' 2""",265,"75""",Orthodox,"Aug 04, 1986"
http://www.ufcstats.com/fighter-details/351c4ec637380ad5,"5' 5""",135,"67""",Orthodox,"Dec 30, 1994"
http://www.ufcstats.com/fighter-details/f7faf5b19e0dec2e,"5' 11""",155,--,Orthodox,"Jul 28, 1995"
http://www.ufcstats.com/fighter-details/11f8860028b68fcf,"6' 4""",205,"77""",Orthodox,"May 28, 1983"
http://www.ufcstats.com/fighter-details/b9163ec845c3bfc8,"5' 3""",115,"63""",Orthodox,"Nov 11, 1992"
http://www.ufcstats.com/fighter-details/3c0437fbeda06962,"6' 1""",135,"72""",Orthodox,"Nov 10, 1981"
http://www.ufcstats.com/fighter-details/598a58db87b890ee,"6' 4""",275,--,Orthodox,--
http://www.ufcstats.com/fighter-details/208b6926916867c7,--,243,--,,--
http://www.ufcstats.com/fighter-details/4f2fcbefb668689d,"6' 1""",185,--,Orthodox,"Feb 09, 1982"
http://www.ufcstats.com/fighter-details/ff3a915256b899c0,"6' 5""",205,--,,"Nov 18, 1981"
http://www.ufcstats.com/fighter-details/af49a6c491ca22a3,"6' 0""",205,--,Open Stance,"Jan 31, 1972"
http://www.ufcstats.com/fighter-details/8bdac25ce0bb874d,"5' 7""",135,"66""",Orthodox,"Feb 01, 1987"
http://www.ufcstats.com/fighter-details/bd58d34e39b7b12a,"6' 4""",265,"78""",Orthodox,"Oct 17, 1981"
http://www.ufcstats.com/fighter-details/872b018076f831b0,"6' 0""",207,--,Southpaw,--
http://www.ufcstats.com/fighter-details/cba3a2dfbc06ce79,"5' 8""",185,--,Orthodox,--
http://www.ufcstats.com/fighter-details/9d7fbf438766791f,"5' 8""",145,--,,--
http://www.ufcstats.com/fighter-details/749f572d1d3161fb,"6' 1""",205,"76""",Southpaw,"Feb 26, 1990"
http://www.ufcstats.com/fighter-details/2cd428e9606856fd,"6' 4""",242,"78""",Orthodox,"Mar 17, 1988"
http://www.ufcstats.com/fighter-details/8e382b585a92affe,"6' 3""",170,"80""",Orthodox,"Jul 18, 1990"
http://www.ufcstats.com/fighter-details/6e15f63b6c2e2c15,"5' 9""",125,"68""",Southpaw,"Aug 16, 1992"
http://www.ufcstats.com/fighter-details/09f8c233de88998d,--,135,--,,--
